op_id,worker_id,operation,start_ns,end_ns,latency_ms,status,attempt_count,leader_before,leader_after,error
95,2,26,1777314039178087000,1777314039180740000,2.653,OK,1,localhost:50052,localhost:50052,
96,1,24,1777314039182636000,1777314039183366000,0.730,OK,1,localhost:50052,localhost:50052,
97,4,24,1777314039183508000,1777314039184480000,0.972,OK,1,localhost:50052,localhost:50052,
89,3,23,1777314038322171000,1777314039189642000,867.471,OK,6,localhost:50051,localhost:50052,
98,2,27,1777314039203002000,1777314039204361000,1.359,OK,1,localhost:50052,localhost:50052,
99,1,25,1777314039203451000,1777314039204704000,1.253,OK,1,localhost:50052,localhost:50052,
100,4,25,1777314039204579000,1777314039205394000,0.815,OK,1,localhost:50052,localhost:50052,
101,3,24,1777314039210226000,1777314039211423000,1.197,OK,1,localhost:50052,localhost:50052,
104,1,26,1777314039225565000,1777314039227307000,1.742,OK,1,localhost:50052,localhost:50052,
103,2,28,1777314039225547000,1777314039227335000,1.788,OK,1,localhost:50052,localhost:50052,
102,4,26,1777314039225518000,1777314039227352000,1.834,OK,1,localhost:50052,localhost:50052,
105,3,25,1777314039231983000,1777314039232750000,0.767,OK,1,localhost:50052,localhost:50052,
108,2,29,1777314039248511000,1777314039249386000,0.875,OK,1,localhost:50052,localhost:50052,
107,1,27,1777314039248425000,1777314039249388000,0.963,OK,1,localhost:50052,localhost:50052,
106,4,27,1777314039248372000,1777314039249395000,1.023,OK,1,localhost:50052,localhost:50052,
109,3,26,1777314039253247000,1777314039254083000,0.836,OK,1,localhost:50052,localhost:50052,
111,4,28,1777314039270475000,1777314039271515000,1.040,OK,1,localhost:50052,localhost:50052,
110,2,30,1777314039270444000,1777314039271560000,1.116,OK,1,localhost:50052,localhost:50052,
112,1,28,1777314039270497000,1777314039271572000,1.075,OK,1,localhost:50052,localhost:50052,
113,3,27,1777314039274447000,1777314039275221000,0.774,OK,1,localhost:50052,localhost:50052,
116,4,29,1777314039292681000,1777314039293823000,1.142,OK,1,localhost:50052,localhost:50052,
114,1,29,1777314039292574000,1777314039293827000,1.253,OK,1,localhost:50052,localhost:50052,
115,2,31,1777314039292635000,1777314039293872000,1.237,OK,1,localhost:50052,localhost:50052,
117,3,28,1777314039295411000,1777314039296160000,0.749,OK,1,localhost:50052,localhost:50052,
119,2,32,1777314039314904000,1777314039315916000,1.012,OK,1,localhost:50052,localhost:50052,
120,1,30,1777314039314932000,1777314039315921000,0.989,OK,1,localhost:50052,localhost:50052,
118,4,30,1777314039314885000,1777314039315938000,1.053,OK,1,localhost:50052,localhost:50052,
121,3,29,1777314039316224000,1777314039316867000,0.643,OK,1,localhost:50052,localhost:50052,
125,4,31,1777314039337073000,1777314039338802000,1.729,OK,1,localhost:50052,localhost:50052,
124,2,33,1777314039337067000,1777314039338820000,1.753,OK,1,localhost:50052,localhost:50052,
123,3,30,1777314039337026000,1777314039338831000,1.805,OK,1,localhost:50052,localhost:50052,
122,1,31,1777314039337009000,1777314039338837000,1.828,OK,1,localhost:50052,localhost:50052,
128,2,34,1777314039359978000,1777314039361389000,1.411,OK,1,localhost:50052,localhost:50052,
129,3,31,1777314039360009000,1777314039361420000,1.411,OK,1,localhost:50052,localhost:50052,
127,4,32,1777314039359900000,1777314039361431000,1.531,OK,1,localhost:50052,localhost:50052,
126,1,32,1777314039359942000,1777314039361667000,1.725,OK,1,localhost:50052,localhost:50052,
132,3,32,1777314039382550000,1777314039383563000,1.013,OK,1,localhost:50052,localhost:50052,
131,4,33,1777314039382515000,1777314039383586000,1.071,OK,1,localhost:50052,localhost:50052,
130,1,33,1777314039382498000,1777314039383635000,1.137,OK,1,localhost:50052,localhost:50052,
133,2,35,1777314039382560000,1777314039383638000,1.078,OK,1,localhost:50052,localhost:50052,
135,3,33,1777314039404665000,1777314039405912000,1.247,OK,1,localhost:50052,localhost:50052,
137,2,36,1777314039404707000,1777314039405912000,1.205,OK,1,localhost:50052,localhost:50052,
136,4,34,1777314039404690000,1777314039405951000,1.261,OK,1,localhost:50052,localhost:50052,
134,1,34,1777314039404637000,1777314039405963000,1.326,OK,1,localhost:50052,localhost:50052,
139,2,37,1777314039426059000,1777314039427566000,1.507,OK,1,localhost:50052,localhost:50052,
141,1,35,1777314039426134000,1777314039427578000,1.444,OK,1,localhost:50052,localhost:50052,
138,3,34,1777314039426031000,1777314039427600000,1.569,OK,1,localhost:50052,localhost:50052,
140,4,35,1777314039426127000,1777314039427603000,1.476,OK,1,localhost:50052,localhost:50052,
142,4,36,1777314039448558000,1777314039452240000,3.682,OK,1,localhost:50052,localhost:50052,
145,2,38,1777314039448626000,1777314039452331000,3.705,OK,1,localhost:50052,localhost:50052,
144,3,35,1777314039448593000,1777314039452443000,3.850,OK,1,localhost:50052,localhost:50052,
143,1,36,1777314039448570000,1777314039452461000,3.891,OK,1,localhost:50052,localhost:50052,
149,3,36,1777314039473350000,1777314039474331000,0.981,OK,1,localhost:50052,localhost:50052,
147,4,37,1777314039473334000,1777314039474353000,1.019,OK,1,localhost:50052,localhost:50052,
146,1,37,1777314039473272000,1777314039474367000,1.095,OK,1,localhost:50052,localhost:50052,
148,2,39,1777314039473298000,1777314039474387000,1.089,OK,1,localhost:50052,localhost:50052,
151,4,38,1777314039495479000,1777314039496991000,1.512,OK,1,localhost:50052,localhost:50052,
152,1,38,1777314039495543000,1777314039497011000,1.468,OK,1,localhost:50052,localhost:50052,
153,3,37,1777314039495692000,1777314039497024000,1.332,OK,1,localhost:50052,localhost:50052,
150,2,40,1777314039495453000,1777314039497030000,1.577,OK,1,localhost:50052,localhost:50052,
154,1,39,1777314039518041000,1777314039519369000,1.328,OK,1,localhost:50052,localhost:50052,
157,4,39,1777314039518097000,1777314039519386000,1.289,OK,1,localhost:50052,localhost:50052,
155,3,38,1777314039518045000,1777314039519389000,1.344,OK,1,localhost:50052,localhost:50052,
156,2,41,1777314039518068000,1777314039519393000,1.325,OK,1,localhost:50052,localhost:50052,
161,4,40,1777314039540543000,1777314039542236000,1.693,OK,1,localhost:50052,localhost:50052,
159,2,42,1777314039540451000,1777314039542263000,1.812,OK,1,localhost:50052,localhost:50052,
158,3,39,1777314039540444000,1777314039542267000,1.823,OK,1,localhost:50052,localhost:50052,
160,1,40,1777314039540519000,1777314039542272000,1.753,OK,1,localhost:50052,localhost:50052,
164,4,41,1777314039563357000,1777314039564558000,1.201,OK,1,localhost:50052,localhost:50052,
165,2,43,1777314039563360000,1777314039564573000,1.213,OK,1,localhost:50052,localhost:50052,
162,3,40,1777314039563304000,1777314039564581000,1.277,OK,1,localhost:50052,localhost:50052,
163,1,41,1777314039563325000,1777314039564587000,1.262,OK,1,localhost:50052,localhost:50052,
168,2,44,1777314039585727000,1777314039586826000,1.099,OK,1,localhost:50052,localhost:50052,
169,3,41,1777314039585741000,1777314039586827000,1.086,OK,1,localhost:50052,localhost:50052,
167,1,42,1777314039585698000,1777314039586842000,1.144,OK,1,localhost:50052,localhost:50052,
166,4,42,1777314039585637000,1777314039586847000,1.210,OK,1,localhost:50052,localhost:50052,
173,1,43,1777314039608070000,1777314039609336000,1.266,OK,1,localhost:50052,localhost:50052,
170,4,43,1777314039607903000,1777314039609342000,1.439,OK,1,localhost:50052,localhost:50052,
171,2,45,1777314039607918000,1777314039609359000,1.441,OK,1,localhost:50052,localhost:50052,
172,3,42,1777314039608059000,1777314039609375000,1.316,OK,1,localhost:50052,localhost:50052,
174,4,44,1777314039633592000,1777314039642833000,9.241,OK,1,localhost:50052,localhost:50052,
175,2,46,1777314039633601000,1777314039642858000,9.257,OK,1,localhost:50052,localhost:50052,
176,3,43,1777314039633634000,1777314039642867000,9.233,OK,1,localhost:50052,localhost:50052,
177,1,44,1777314039633645000,1777314039642870000,9.225,OK,1,localhost:50052,localhost:50052,
180,2,47,1777314039664223000,1777314039665510000,1.287,OK,1,localhost:50052,localhost:50052,
179,4,45,1777314039664203000,1777314039665535000,1.332,OK,1,localhost:50052,localhost:50052,
178,1,45,1777314039664123000,1777314039665551000,1.428,OK,1,localhost:50052,localhost:50052,
181,3,44,1777314039664232000,1777314039665558000,1.326,OK,1,localhost:50052,localhost:50052,
185,1,46,1777314039685659000,1777314039686989000,1.330,OK,1,localhost:50052,localhost:50052,
184,2,48,1777314039685651000,1777314039687194000,1.543,OK,1,localhost:50052,localhost:50052,
182,3,45,1777314039685607000,1777314039687287000,1.680,OK,1,localhost:50052,localhost:50052,
183,4,46,1777314039685630000,1777314039687287000,1.657,OK,1,localhost:50052,localhost:50052,
189,2,49,1777314039708186000,1777314039709105000,0.919,OK,1,localhost:50052,localhost:50052,
186,3,46,1777314039708130000,1777314039709118000,0.988,OK,1,localhost:50052,localhost:50052,
188,1,47,1777314039708176000,1777314039709126000,0.950,OK,1,localhost:50052,localhost:50052,
187,4,47,1777314039708150000,1777314039709130000,0.980,OK,1,localhost:50052,localhost:50052,
191,3,47,1777314039730207000,1777314039730997000,0.790,OK,1,localhost:50052,localhost:50052,
